,Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch.1,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
257,257.0,73.58571428571429,0.5094714034852528,0.00019905888466609516,0.1938669039578665,257.0,73.58571428571429,0.5094714034852528,0.00019905888466609516,0.1938669039578665,0.5637504145801258,0.5629464704542103,0.5790315019982059
258,258.0,73.0047619047619,0.5193031203860329,-0.004139767279050157,0.19657525434948145,258.0,73.0047619047619,0.5193031203860329,-0.004139767279050157,0.19657525434948145,0.5363708089184975,0.5092521857227739,0.5786881304772099
259,259.0,73.46666666666667,0.5102935141835895,0.001607452571392057,0.19475712959539315,259.0,73.46666666666667,0.5102935141835895,0.001607452571392057,0.19475712959539315,0.5405895802499929,0.5481494830787179,0.5520471384587397
260,260.0,73.15238095238097,0.5148673378740037,-0.004549860768907104,0.19633151226384302,260.0,73.15238095238097,0.5148673378740037,-0.004549860768907104,0.19633151226384302,0.5395328480750082,0.517364441789475,0.5749988045052752
261,261.0,73.0904761904762,0.5146474087692442,0.000312368035139081,0.19639123410554152,261.0,73.0904761904762,0.5146474087692442,0.000312368035139081,0.19639123410554152,0.555946790769567,0.5493846661471607,0.5601432131459246
262,262.0,73.3952380952381,0.5123019242286683,-0.001237406442207943,0.19489741036012054,262.0,73.3952380952381,0.5123019242286683,-0.001237406442207943,0.19489741036012054,0.5525493245501993,0.5440274195802722,0.578465343676245
263,263.0,73.67142857142855,0.5082030379204522,0.00033609683102083583,0.19356592312029425,263.0,73.67142857142855,0.5082030379204522,0.00033609683102083583,0.19356592312029425,0.5387864292725266,0.5206825154304147,0.5675422762545141
264,264.0,73.30952380952381,0.5096876161098479,0.0036439461576796574,0.1954276572636195,264.0,73.30952380952381,0.5096876161098479,0.0036439461576796574,0.1954276572636195,0.5585907830787645,0.53099349787762,0.5948175392709842
265,265.0,73.56666666666666,0.5103599220116932,0.0037056004928336197,0.1939814061834698,265.0,73.56666666666666,0.5103599220116932,0.0037056004928336197,0.1939814061834698,0.5354294515338812,0.4951655303269632,0.5940761239659861
266,266.0,73.50952380952381,0.5099010223207019,-0.0015283493222225334,0.1943854968193031,266.0,73.50952380952381,0.5099010223207019,-0.0015283493222225334,0.1943854968193031,0.5380968530614003,0.5388133722388476,0.5446271923465547
267,267.0,73.63809523809525,0.509045488743555,0.004482023851502485,0.1939086500803629,267.0,73.63809523809525,0.509045488743555,0.004482023851502485,0.1939086500803629,0.5503328582228262,0.5169711425239951,0.6019118936666962
268,268.0,73.7047619047619,0.5056573128757021,0.001891011685842548,0.1934942998176529,268.0,73.7047619047619,0.5056573128757021,0.001891011685842548,0.1934942998176529,0.5071085168453029,0.5140146170110788,0.5041644206627476
269,269.0,73.12857142857145,0.5148311579000383,-0.005483918835009833,0.19617721987338294,269.0,73.12857142857145,0.5148311579000383,-0.005483918835009833,0.19617721987338294,0.5206104261243819,0.48477269695757097,0.5803485531003655
270,270.0,73.31904761904761,0.5108545913128625,-0.00031346769027766185,0.19531989803768338,270.0,73.31904761904761,0.5108545913128625,-0.00031346769027766185,0.19531989803768338,0.5375888018587668,0.4920741821449473,0.6040837603793106
271,271.0,73.31904761904762,0.5114871960026878,2.6497101499938246e-05,0.19521941627774914,271.0,73.31904761904762,0.5114871960026878,2.6497101499938246e-05,0.19521941627774914,0.53692151274116,0.5300628225771967,0.5422924064108224
272,272.0,73.41428571428571,0.5082963548274267,0.002605839336202229,0.1948149977596033,272.0,73.41428571428571,0.5082963548274267,0.002605839336202229,0.1948149977596033,0.5464688098023425,0.51245577976007,0.6019000252020462
273,273.0,73.17142857142858,0.5116044501690636,-0.0030189374660452004,0.1959525721867879,273.0,73.17142857142858,0.5116044501690636,-0.0030189374660452004,0.1959525721867879,0.5147763708589717,0.49931798875850186,0.5512760036636063
274,274.0,73.4952380952381,0.5068727423293249,0.002838807333792943,0.19432664450861156,274.0,73.4952380952381,0.5068727423293249,0.002838807333792943,0.19432664450861156,0.5371204255693345,0.5475741333215902,0.5276891636390127
275,275.0,73.28571428571429,0.5122882771378471,0.0031196745758255142,0.19547362545274546,275.0,73.28571428571429,0.5122882771378471,0.0031196745758255142,0.19547362545274546,0.5407316961294331,0.5302830861212109,0.5636320966220204
276,276.0,73.33333333333334,0.5136983718531473,-0.0011965710176598285,0.1952408277931667,276.0,73.33333333333334,0.5136983718531473,-0.0011965710176598285,0.1952408277931667,0.5406123746496463,0.5180997438847947,0.5731263481746627
277,277.0,73.1047619047619,0.5125168517884754,0.0007626091293280999,0.1963282116027105,277.0,73.1047619047619,0.5125168517884754,0.0007626091293280999,0.1963282116027105,0.5375457606953138,0.5075135317284809,0.5917928969197646
278,278.0,73.78571428571429,0.5052082530657449,0.000769062981186854,0.19316010455006638,278.0,73.78571428571429,0.5052082530657449,0.000769062981186854,0.19316010455006638,0.532582822012754,0.5137160127208779,0.5640710886439497
279,279.0,73.3809523809524,0.5068197943256015,-0.001101332081215704,0.19511261597133814,279.0,73.3809523809524,0.5068197943256015,-0.001101332081215704,0.19511261597133814,0.5272105007127178,0.5005697653862181,0.5694320926946929
280,280.0,73.8142857142857,0.5058283945378802,-0.0032103784907431617,0.19301240152972082,280.0,73.8142857142857,0.5058283945378802,-0.0032103784907431617,0.19301240152972082,0.5404312371598204,0.5116485988334728,0.5933637159414998
281,281.0,74.25238095238095,0.5050756192774999,0.0004311952062305952,0.19102580123004453,281.0,74.25238095238095,0.5050756192774999,0.0004311952062305952,0.19102580123004453,0.5556928412298691,0.5472627647550248,0.5658654944306734
282,282.0,73.73333333333333,0.5106984390304201,-0.0008447090257846225,0.1931631016035874,282.0,73.73333333333333,0.5106984390304201,-0.0008447090257846225,0.1931631016035874,0.5573945311991317,0.5450065991308803,0.5781963471887612
283,283.0,73.62857142857142,0.5057746145384653,-0.003842494474635204,0.19386659395978562,283.0,73.62857142857142,0.5057746145384653,-0.003842494474635204,0.19386659395978562,0.5177063672172351,0.5003698449076601,0.5428140541749372
284,284.0,73.96666666666665,0.5037526576008117,-0.000923187290628747,0.19217233279489335,284.0,73.96666666666665,0.5037526576008117,-0.000923187290628747,0.19217233279489335,0.5191626766980871,0.4588260344010012,0.5861101674333602
285,285.0,74.0095238095238,0.5016350370021094,0.001127978069619052,0.19190635620838112,285.0,74.0095238095238,0.5016350370021094,0.001127978069619052,0.19190635620838112,0.5646975513006894,0.555365846498089,0.5886107036254623
286,286.0,74.47142857142858,0.49914974830264147,0.0025384295923369187,0.19007286486739203,286.0,74.47142857142858,0.49914974830264147,0.0025384295923369187,0.19007286486739203,0.5447236934120709,0.5635654580811591,0.5303207718378479
287,287.0,74.37619047619049,0.4975340824183964,-0.002963432982563962,0.19012511623189557,287.0,74.37619047619049,0.4975340824183964,-0.002963432982563962,0.19012511623189557,0.5444069585935145,0.5371655839369239,0.5560049343917581
288,288.0,73.89047619047618,0.5037697569699515,0.0018993402758524288,0.192592746240752,288.0,73.89047619047618,0.5037697569699515,0.0018993402758524288,0.192592746240752,0.5434501272913708,0.5407413364069711,0.5516311635256695
289,289.0,74.13333333333333,0.5026031510716392,-0.00027869328590376187,0.19135025630678446,289.0,74.13333333333333,0.5026031510716392,-0.00027869328590376187,0.19135025630678446,0.5431819705045411,0.5100395820210062,0.5963384654650061
290,290.0,74.22380952380952,0.5036966269924529,0.002422883915759262,0.1910765073271025,290.0,74.22380952380952,0.5036966269924529,0.002422883915759262,0.1910765073271025,0.5203028563175407,0.5122767607840583,0.5391362087677686
291,291.0,73.45714285714284,0.5040631871564047,0.001295194950132124,0.194407445362636,291.0,73.45714285714284,0.5040631871564047,0.001295194950132124,0.194407445362636,0.5370503779340547,0.5336944985330655,0.5426617659522491
292,292.0,74.43333333333332,0.5019364014693669,0.0025191905977470434,0.19025435437616847,292.0,74.43333333333332,0.5019364014693669,0.0025191905977470434,0.19025435437616847,0.5610679216739876,0.5466958713309885,0.5854839482195116
293,293.0,74.00952380952381,0.5029442769913446,0.001994489896155524,0.1919983151356379,293.0,74.00952380952381,0.5029442769913446,0.001994489896155524,0.1919983151356379,0.5143934470365241,0.5136660724896019,0.5197796471754225
294,294.0,73.37142857142855,0.5077509730543408,-0.00211690129552569,0.19479421067379768,294.0,73.37142857142855,0.5077509730543408,-0.00211690129552569,0.19479421067379768,0.5301007872565411,0.5136123827521438,0.5553261986208163
295,295.0,73.7285714285714,0.5034468820833023,-2.672668333564729e-05,0.19343261513539717,295.0,73.7285714285714,0.5034468820833023,-2.672668333564729e-05,0.19343261513539717,0.5511936352190919,0.5446873326683145,0.5772121269051735
296,296.0,73.64285714285714,0.5073035474504743,0.002996351753849353,0.1939209231436252,296.0,73.64285714285714,0.5073035474504743,0.002996351753849353,0.1939209231436252,0.5128549972069997,0.5166171731850635,0.5176179345371508
297,297.0,73.58571428571429,0.5052943370228723,0.0019034204859108947,0.1940752915725821,297.0,73.58571428571429,0.5052943370228723,0.0019034204859108947,0.1940752915725821,0.5405764570844797,0.531840567167856,0.5587181834340651
298,298.0,74.2,0.5021539103246871,0.0009930212306124711,0.1913103146084717,298.0,74.2,0.5021539103246871,0.0009930212306124711,0.1913103146084717,0.5158791846578484,0.48539192391470143,0.5666951207129176
299,299.0,74.43333333333334,0.49820136002131865,0.0007183849130357953,0.18993761864730282,299.0,74.43333333333334,0.49820136002131865,0.0007183849130357953,0.18993761864730282,0.533231970744091,0.5150507571449633,0.5593192311249442
300,300.0,74.25714285714287,0.4995357638029826,0.00037357812232913804,0.19097423308378167,300.0,74.25714285714287,0.4995357638029826,0.00037357812232913804,0.19097423308378167,0.552878205046393,0.5947348636424267,0.5155597581010537
301,301.0,74.27619047619048,0.49911573588280445,-0.005240639311571896,0.19066804046574085,301.0,74.27619047619048,0.49911573588280445,-0.005240639311571896,0.19066804046574085,0.5374806338612014,0.5365745181645226,0.5358732928716871
302,302.0,74.02380952380952,0.504386200195267,-0.00023435914303575225,0.19218938068974584,302.0,74.02380952380952,0.504386200195267,-0.00023435914303575225,0.19218938068974584,0.5372978995134775,0.5356384978233717,0.5500752271414543
303,303.0,74.26666666666667,0.4987696930510656,-0.0015355337556628953,0.1906771979672568,303.0,74.26666666666667,0.4987696930510656,-0.0015355337556628953,0.1906771979672568,0.5266843356983711,0.5187938811888392,0.5446984896170519
304,304.0,73.8,0.503459536756788,-0.0010064707465824569,0.19302142707932562,304.0,73.8,0.503459536756788,-0.0010064707465824569,0.19302142707932562,0.5481062954946735,0.5130810697484735,0.6113839865974358
305,305.0,74.31428571428572,0.4981550804887498,-0.0025335976192284,0.1905017915055865,305.0,74.31428571428572,0.4981550804887498,-0.0025335976192284,0.1905017915055865,0.51915156959054,0.5276279570839498,0.517261224347354
306,306.0,74.50476190476189,0.5008272447131927,0.0002841123124318524,0.18970638002810017,306.0,74.50476190476189,0.5008272447131927,0.0002841123124318524,0.18970638002810017,0.516728142156273,0.5045147245501072,0.5384222758516068
307,307.0,74.30000000000003,0.5005961602755955,-0.0034185760872704474,0.1906049248746463,307.0,74.30000000000003,0.5005961602755955,-0.0034185760872704474,0.1906049248746463,0.5371119370713919,0.5201541541656534,0.564676538044661
308,308.0,74.38571428571429,0.49619361668541306,0.00037384481692596646,0.1902327077757744,308.0,74.38571428571429,0.49619361668541306,0.00037384481692596646,0.1902327077757744,0.5282293051953302,0.513367468199401,0.5529494826153192
309,309.0,74.04285714285714,0.49988537985937936,-0.005463875949560157,0.19186041294393083,309.0,74.04285714285714,0.49988537985937936,-0.005463875949560157,0.19186041294393083,0.4962075540547827,0.44020510915690036,0.581469605386014
310,310.0,74.58095238095237,0.4957253167288643,-0.0006629395775851714,0.18921144739786783,310.0,74.58095238095237,0.4957253167288643,-0.0006629395775851714,0.18921144739786783,0.5477325089552594,0.5715610805725798,0.5329631115095417
311,311.0,74.31428571428572,0.4959851794469924,-0.0006425579105104714,0.19069073694802463,311.0,74.31428571428572,0.4959851794469924,-0.0006425579105104714,0.19069073694802463,0.530490662135307,0.4942462630985408,0.5829895879022852
312,312.0,73.70952380952383,0.5062947604372388,0.001130721978843219,0.19364244438636863,312.0,73.70952380952383,0.5062947604372388,0.001130721978843219,0.19364244438636863,0.5471063326031099,0.5303395680441236,0.5795294573461217
313,313.0,74.3047619047619,0.4994864395913623,0.0004718415439128789,0.19037036862259812,313.0,74.3047619047619,0.4994864395913623,0.0004718415439128789,0.19037036862259812,0.5454023731147601,0.5466481648480764,0.5549486016120152
314,314.0,74.3095238095238,0.4969076819987523,0.003111911747427167,0.19047493524494621,314.0,74.3095238095238,0.4969076819987523,0.003111911747427167,0.19047493524494621,0.5319799174965316,0.5483019364045459,0.5119764458033403
315,315.0,73.94285714285714,0.4970986364796047,-0.0013701077156833238,0.19229991608858105,315.0,73.94285714285714,0.4970986364796047,-0.0013701077156833238,0.19229991608858105,0.5262935036889513,0.4939059355799736,0.580577833726931
316,316.0,74.37142857142857,0.4948813149929047,-0.0013180862054938238,0.19009877062979194,316.0,74.37142857142857,0.4948813149929047,-0.0013180862054938238,0.19009877062979194,0.5276175880087658,0.5273594286199328,0.5438098147980269
317,317.0,74.35238095238094,0.49534061548823405,-0.001316751269357524,0.19029312086105343,317.0,74.35238095238094,0.49534061548823405,-0.001316751269357524,0.19029312086105343,0.5303777291571143,0.5360076247404864,0.533158401931838
318,318.0,74.40476190476191,0.4951866500547952,0.0017428320809489192,0.19014998531767296,318.0,74.40476190476191,0.4951866500547952,0.0017428320809489192,0.19014998531767296,0.531417038944518,0.4933723090512122,0.5702141853436009
319,319.0,74.26190476190476,0.4961693715538297,-0.0008656521120241669,0.1907053814970311,319.0,74.26190476190476,0.4961693715538297,-0.0008656521120241669,0.1907053814970311,0.5294697832203589,0.4992997996646824,0.5872972797051697
320,320.0,74.65238095238097,0.4932163249538059,-0.0018999692173231014,0.1889131990727924,320.0,74.65238095238097,0.4932163249538059,-0.0018999692173231014,0.1889131990727924,0.5243608545190348,0.5106308871235895,0.5461578961612613
321,321.0,74.54761904761904,0.4955780397767113,-0.0003840279235016714,0.18935915422297653,321.0,74.54761904761904,0.4955780397767113,-0.0003840279235016714,0.18935915422297653,0.5265634219163879,0.5252290708947056,0.5274344024413731
322,322.0,74.45714285714286,0.49482319566181715,-0.0015550546518393806,0.18968114092094557,322.0,74.45714285714286,0.49482319566181715,-0.0015550546518393806,0.18968114092094557,0.5450020230281802,0.5471833071346561,0.5455978513958342
323,323.0,74.02857142857144,0.500827583301635,-0.0034751854363296386,0.191678456580355,323.0,74.02857142857144,0.500827583301635,-0.0034751854363296386,0.191678456580355,0.5184546077814554,0.5148500388991322,0.5237199888854602
324,324.0,74.20952380952382,0.49771483228320174,-0.0005349688561012572,0.190942376712958,324.0,74.20952380952382,0.49771483228320174,-0.0005349688561012572,0.190942376712958,0.5183405279804023,0.5176299387378555,0.5345805599127522
325,325.0,74.69047619047619,0.491573546131452,0.000422782913737362,0.18879115645800312,325.0,74.69047619047619,0.491573546131452,0.000422782913737362,0.18879115645800312,0.5387900447400027,0.5082662251503474,0.5849001474477409
326,326.0,73.99047619047617,0.4996078625179472,0.004608836467067391,0.19210068042221523,326.0,73.99047619047617,0.4996078625179472,0.004608836467067391,0.19210068042221523,0.5159442368514175,0.49610673615538725,0.5538663011606881
327,327.0,74.68095238095238,0.4940659868660427,0.0013920576682402807,0.18888843171085626,327.0,74.68095238095238,0.4940659868660427,0.0013920576682402807,0.18888843171085626,0.5210369553771499,0.5159062827682908,0.5405935791555372
328,328.0,74.07142857142856,0.4971534389881861,0.0009792999117856905,0.1914133402918066,328.0,74.07142857142856,0.4971534389881861,0.0009792999117856905,0.1914133402918066,0.5383743306785297,0.523953441025533,0.5664166060525405
329,329.0,74.87619047619049,0.4893717006615231,-0.0018918750321581385,0.1876586836008798,329.0,74.87619047619049,0.4893717006615231,-0.0018918750321581385,0.1876586836008798,0.527760859100464,0.5407852933837012,0.5215535985561273
330,330.0,74.2190476190476,0.49528810493719017,-0.00045208886248015247,0.19087039264894665,330.0,74.2190476190476,0.49528810493719017,-0.00045208886248015247,0.19087039264894665,0.522073504733483,0.48956336920733207,0.5754571571827307
331,331.0,74.5095238095238,0.4898046561706633,0.0029042278616910728,0.18963998427277518,331.0,74.5095238095238,0.4898046561706633,0.0029042278616910728,0.18963998427277518,0.5264921690188521,0.5189951578717611,0.547742711373896
332,332.0,74.86190476190477,0.495251548886299,0.0008668509904472541,0.18775705706647464,332.0,74.86190476190477,0.495251548886299,0.0008668509904472541,0.18775705706647464,0.5472505810480699,0.5480049276488905,0.5609681299420354
333,333.0,74.71904761904763,0.48995344450927913,0.0009511142232943046,0.18842384320639424,333.0,74.71904761904763,0.48995344450927913,0.0009511142232943046,0.18842384320639424,0.5544738182269866,0.5232455023476694,0.608299448688705
334,334.0,75.05238095238094,0.4929053321792965,3.0548593472847796e-05,0.18672373196340739,334.0,75.05238095238094,0.4929053321792965,3.0548593472847796e-05,0.18672373196340739,0.5250503336522659,0.530522655633226,0.5332340742043067
335,335.0,74.79047619047617,0.489231960943767,-0.0007469543697578618,0.18838588729216937,335.0,74.79047619047617,0.489231960943767,-0.0007469543697578618,0.18838588729216937,0.5260917379653793,0.4997907456443502,0.5617607200520687
336,336.0,75.18095238095236,0.49142188014302934,0.0010384712574027907,0.18632012532296632,336.0,75.18095238095236,0.49142188014302934,0.0010384712574027907,0.18632012532296632,0.5048863152761065,0.45550955629460704,0.5713827013134265
337,337.0,74.93333333333334,0.49313394033341185,-0.00017505188570134326,0.18743624502988088,337.0,74.93333333333334,0.49313394033341185,-0.00017505188570134326,0.18743624502988088,0.5181118443085184,0.4774811838611043,0.5843202816341385
338,338.0,75.2095238095238,0.48347620568956645,-0.0014384665368568285,0.1859614558475358,338.0,75.2095238095238,0.48347620568956645,-0.0014384665368568285,0.1859614558475358,0.5107617733290175,0.47117778530870086,0.5742600332785033
339,339.0,75.11904761904763,0.48904624608584807,0.0027619194938313285,0.18650820702882037,339.0,75.11904761904763,0.48904624608584807,0.0027619194938313285,0.18650820702882037,0.5173205345797298,0.48461641434883357,0.5680404757885865
340,340.0,74.64285714285714,0.49179259364377886,0.00019309939585981432,0.18862929291100727,340.0,74.64285714285714,0.49179259364377886,0.00019309939585981432,0.18862929291100727,0.53136536108226,0.5254644920169026,0.5396034030189751
341,341.0,74.56666666666668,0.4968384273052215,0.0018822048015537808,0.1891628980154082,341.0,74.56666666666668,0.4968384273052215,0.0018822048015537808,0.1891628980154082,0.5411547589102726,0.5605099296496908,0.5273314360068971
342,342.0,74.95238095238096,0.49063715330759694,-0.0010847131373981518,0.1874815435523078,342.0,74.95238095238096,0.49063715330759694,-0.0010847131373981518,0.1874815435523078,0.5292957820253934,0.506836227313892,0.5558578440275168
343,343.0,75.17142857142856,0.48593109336353485,0.00039213899593977644,0.18615901052667977,343.0,75.17142857142856,0.48593109336353485,0.00039213899593977644,0.18615901052667977,0.5357027013753258,0.5509779669443533,0.5232672448587875
344,344.0,74.90476190476191,0.48832466388884044,0.0023376418458563955,0.18744428017735476,344.0,74.90476190476191,0.48832466388884044,0.0023376418458563955,0.18744428017735476,0.5415161360300041,0.5396764766512666,0.5494932285143906
345,345.0,74.87142857142855,0.49054830092475527,0.0027378081207474004,0.18763813207404947,345.0,74.87142857142855,0.49054830092475527,0.0027378081207474004,0.18763813207404947,0.561073057005381,0.5214867446181023,0.6127071703331727
346,346.0,74.76190476190476,0.49453759590217045,0.0010235518346585,0.18811055211368058,346.0,74.76190476190476,0.49453759590217045,0.0010235518346585,0.18811055211368058,0.5056492994643879,0.49348088517703736,0.527299091515579
347,347.0,75.23333333333332,0.48343102482386996,-5.3546621331132966e-05,0.18591818062464388,347.0,75.23333333333332,0.48343102482386996,-5.3546621331132966e-05,0.18591818062464388,0.5215209273832592,0.49664786169651265,0.5478766830912379
348,348.0,75.05238095238094,0.48938051237946467,0.0007273098748354615,0.18694837609926854,348.0,75.05238095238094,0.48938051237946467,0.0007273098748354615,0.18694837609926854,0.5431913226778584,0.5112029660348989,0.5908310654544046
349,349.0,74.57142857142857,0.48938800077778943,0.0011601914483166903,0.18902546938544224,349.0,74.57142857142857,0.48938800077778943,0.0011601914483166903,0.18902546938544224,0.5161605158975802,0.50867906971401,0.5490988818614146
350,350.0,75.14761904761906,0.48284480692659104,0.0024113702809526803,0.18630852322919025,350.0,75.14761904761906,0.48284480692659104,0.0024113702809526803,0.18630852322919025,0.532796305502614,0.4836125837894966,0.5994269307010878
351,351.0,74.99999999999997,0.4887234146311169,0.003020234464002486,0.1873456607205527,351.0,74.99999999999997,0.4887234146311169,0.003020234464002486,0.1873456607205527,0.5186657858506726,0.5013717608255422,0.5463358951513481
352,352.0,74.96190476190479,0.4854342518193381,-0.0019772577301732284,0.1873253110448519,352.0,74.96190476190479,0.4854342518193381,-0.0019772577301732284,0.1873253110448519,0.5556307937699174,0.5585621010764752,0.5523100239332956
353,353.0,74.74761904761905,0.48921406114669075,0.0016251979910191765,0.1881874880847476,353.0,74.74761904761905,0.48921406114669075,0.0016251979910191765,0.1881874880847476,0.5195754309581725,0.49508064788913975,0.5637754847680236
354,354.0,75.07619047619048,0.4862938287598747,-0.002188277735241819,0.18667821774454338,354.0,75.07619047619048,0.4862938287598747,-0.002188277735241819,0.18667821774454338,0.5128895965149982,0.4972611851758247,0.5491484745436439
355,355.0,75.18095238095238,0.4822456888584863,0.001830702885985362,0.1862116478653181,355.0,75.18095238095238,0.4822456888584863,0.001830702885985362,0.1862116478653181,0.5523329241383232,0.562355165351627,0.5417445849430541
356,356.0,74.63809523809525,0.48938273932820275,-0.0007709493913820858,0.18892158403708817,356.0,74.63809523809525,0.48938273932820275,-0.0007709493913820858,0.18892158403708817,0.5430831212520585,0.5352671371578934,0.5549769170317506
357,357.0,75.11428571428571,0.48622978851341064,-0.0032848864903762213,0.18669118927206307,357.0,75.11428571428571,0.48622978851341064,-0.0032848864903762213,0.18669118927206307,0.5287271903107259,0.5051452798025112,0.5538952931795651
358,358.0,75.10952380952382,0.48547377243496126,-0.0009920065681494475,0.18658910071991738,358.0,75.10952380952382,0.48547377243496126,-0.0009920065681494475,0.18658910071991738,0.5205204576921231,0.5022378967535976,0.5502784765062904
359,359.0,75.79047619047618,0.4776979023104621,0.0012819751898447522,0.18295039777812502,359.0,75.79047619047618,0.4776979023104621,0.0012819751898447522,0.18295039777812502,0.5294878950396713,0.48943827929896033,0.5863297912605163
360,360.0,75.2142857142857,0.4849636027131762,0.00035992132056327116,0.18595341479068708,360.0,75.2142857142857,0.4849636027131762,0.00035992132056327116,0.18595341479068708,0.5039783436584804,0.4901302626313682,0.5336811548926714
361,361.0,75.37142857142855,0.4851747246810368,-0.0014177134789171808,0.1851937427364644,361.0,75.37142857142855,0.4851747246810368,-0.0014177134789171808,0.1851937427364644,0.5388857247189444,0.5414688203830176,0.5419043958798876
362,362.0,75.11904761904763,0.4861109308401743,0.002212848120502043,0.18652569404670166,362.0,75.11904761904763,0.4861109308401743,0.002212848120502043,0.18652569404670166,0.5168704364667331,0.4851024939481375,0.5690716561224031
363,363.0,75.23809523809524,0.48673340174130025,0.001214989964805895,0.18584677033764976,363.0,75.23809523809524,0.48673340174130025,0.001214989964805895,0.18584677033764976,0.526039936464412,0.5398196758767303,0.5211736220041029
364,364.0,74.9047619047619,0.4921725500424703,-0.004251418350353085,0.18750389855958163,364.0,74.9047619047619,0.4921725500424703,-0.004251418350353085,0.18750389855958163,0.5370149486377654,0.4932185792977477,0.6004638723020355
365,365.0,74.9857142857143,0.48704053758439575,0.0012685802498211376,0.1874982836658046,365.0,74.9857142857143,0.48704053758439575,0.0012685802498211376,0.1874982836658046,0.5246977946929763,0.5098076710748095,0.5588589414916741
366,366.0,75.08095238095237,0.48634443646385556,-0.002155556075274938,0.1866534441312154,366.0,75.08095238095237,0.48634443646385556,-0.002155556075274938,0.1866534441312154,0.5414864631307358,0.5228380826014616,0.5633069856470428
367,367.0,75.22857142857141,0.4845019746280852,0.001377529176572938,0.18589179295443348,367.0,75.22857142857141,0.4845019746280852,0.001377529176572938,0.18589179295443348,0.5083355422843557,0.47738712709964365,0.5656561187912744
368,368.0,75.14761904761906,0.4827249953292665,0.0010771709038388097,0.18639750622567672,368.0,75.14761904761906,0.4827249953292665,0.0010771709038388097,0.18639750622567672,0.5362773125702476,0.5218548344377624,0.5491447189096844
369,369.0,75.25714285714287,0.48463660206113535,0.0002905569470354537,0.18574940969546636,369.0,75.25714285714287,0.48463660206113535,0.0002905569470354537,0.18574940969546636,0.5103476681768987,0.44972319071169137,0.592818611044723
370,370.0,75.20000000000002,0.4859513157435826,-0.002300377858181781,0.18619074721705345,370.0,75.20000000000002,0.4859513157435826,-0.002300377858181781,0.18619074721705345,0.506098741942453,0.4955173456942584,0.5346940161775363
371,371.0,75.21904761904764,0.4837209747689112,-0.0016454855978843604,0.18606957910742078,371.0,75.21904761904764,0.4837209747689112,-0.0016454855978843604,0.18606957910742078,0.5276582930606688,0.5149219177304095,0.545408642734999
372,372.0,74.97619047619048,0.48637525393849323,0.002158194290562738,0.18717874610565954,372.0,74.97619047619048,0.48637525393849323,0.002158194290562738,0.18717874610565954,0.5258852746036808,0.46881631440454963,0.6034031588735163
373,373.0,75.56666666666666,0.48040428232011334,-0.002990047564996119,0.18402852773098713,373.0,75.56666666666666,0.48040428232011334,-0.002990047564996119,0.18402852773098713,0.5177640012784439,0.5515829138673014,0.4780816521879538
374,374.0,75.42857142857142,0.4806290121646154,0.005385966236215257,0.1849155304318382,374.0,75.42857142857142,0.4806290121646154,0.005385966236215257,0.1849155304318382,0.5114767932868516,0.5332244540559445,0.48874260484768534
375,375.0,75.10476190476189,0.48207413337628036,0.004822041057582395,0.18658046874829695,375.0,75.10476190476189,0.48207413337628036,0.004822041057582395,0.18658046874829695,0.537133748855612,0.5306059425365042,0.5555279561608524
376,376.0,75.44285714285714,0.483578482900347,-0.002543809669180972,0.1849895581773349,376.0,75.44285714285714,0.483578482900347,-0.002543809669180972,0.1849895581773349,0.5235075910370247,0.4826830253632553,0.5897544245259762
377,377.0,75.44285714285714,0.4827371233872005,-0.000607948883658362,0.1848967776568163,377.0,75.44285714285714,0.4827371233872005,-0.000607948883658362,0.1848967776568163,0.5278201464111177,0.5066270527349696,0.560713640910216
378,378.0,75.77619047619048,0.4822623473746435,-0.0012697380234797902,0.1836104517380396,378.0,75.77619047619048,0.4822623473746435,-0.0012697380234797902,0.1836104517380396,0.5222952418731355,0.5091266171540386,0.5389312742640916
379,379.0,75.60000000000002,0.48322896973292034,0.0024477592745707,0.1842156776062079,379.0,75.60000000000002,0.48322896973292034,0.0024477592745707,0.1842156776062079,0.5094065081763204,0.5233404366531302,0.5116218811450336
380,380.0,74.96190476190475,0.4825534397647494,0.0005546052285603076,0.18753822267055506,380.0,74.96190476190475,0.4825534397647494,0.0005546052285603076,0.18753822267055506,0.5321312346264704,0.5054263332127109,0.5706275416345028
381,381.0,76.41428571428571,0.4707186050017674,0.001055774524098343,0.18000244071795823,381.0,76.41428571428571,0.4707186050017674,0.001055774524098343,0.18000244071795823,0.5130321702855386,0.474920430692213,0.5649027548980436
382,382.0,75.22380952380952,0.48099668437526333,-0.002192292722562924,0.1860106930349554,382.0,75.22380952380952,0.48099668437526333,-0.002192292722562924,0.1860106930349554,0.5161414229082089,0.5099275754959082,0.5287300770804125
383,383.0,75.6047619047619,0.4763826735303515,0.002821466841158386,0.18427601493114512,383.0,75.6047619047619,0.4763826735303515,0.002821466841158386,0.18427601493114512,0.523745248016896,0.47771309480730084,0.5835488288882803
